Locality,Sample,mab,Latitude,Longitude,Geologic Unit(s),Fossil,Fossil Subgroup,Fossil Unit,Reference,Period,Epoch,Age,projectName,Sample Collector
USNM 733,AMNH 398,n/a,31.9215,-104.7615,Pinery Limestone,Invertebrate,Brachiopod,SEE AMNH 398,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 735,AMNH 403,n/a,31.9225,-104.763,Rader Limestone,Invertebrate,Brachiopod,SEE AMNH 403,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Altiplecus? deltosus,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Altiplecus trapezoidalis,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Bryorhynchus gratiosum,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Composita enargubata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Composita sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Crenispirifer jubatus,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Derbyia texta,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Dielasma sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Dielasma subcirculare,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Dielasma sulcatum,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Dyoros (Dyoros) intrepidus,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Echinosteges guadalupensis,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Elivina? annectans,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Fascicosta longaeva,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Heterelasma shumardianum,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Hustedia rupinata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Hustedia sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Lepidocrania sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Madarosia anterolamellata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Metriolepis nabis,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Metriolepis pedicosa,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Metriolepis sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Micraphelia scitula,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Paraspiriferina sapinea,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Paucispinifera suspecta,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Petrocrania exasperata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Plectelasma guadalupense,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Pseudoleptodus guadalupensis,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Rallacosta imporcata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Reticulariina echinata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Reticulariina sp.,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Reticulariina welleri,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Sarganostega transversalis,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Scapharina rugosa,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Sestropoma cribriferum,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Spiriferella sulcifer,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Thamnosia capitanensis,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Thedusia angustata,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Thedusia trigonalis,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736,USNM 736,n/a,31.9378,-104.7668,Pinery Limestone,Invertebrate,Brachiopod,Tropidelasma gregarium,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 736a,USGS 7477,n/a,31.9020,-104.8228,Pinery Limestone,Invertebrate,Brachiopod,SEE USGS 7477,Cooper and Grant (1977),Permian,Guadalupian,Wordian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,SEE AMNH 347,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Allorhynchus sp.,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Altiplecus periosus,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Anteridocus swallovianus,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Cartorhium mexicanum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Composita emarginata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Dielasma prolongatum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Dielasma sp. 5,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Echinosteges guadalupensis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Eliva inflata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Hustedia rupinata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Liosotella popei,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Paraspiriferina evax,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Plectelasma guadalupense,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Pleurelasma costatum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Rhamnaria shumardi,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Scapharina levis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Strigirhynchia indentata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Strigirhynchia transversa,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Tautosia shumardiana,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Thamnosia capitanensis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738a,USNM 738a,n/a,31.9961,-104.7812,Capitan Limestone,Invertebrate,Brachiopod,Timorina schuchertensis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Acanthocrania vasta,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Allorhynchus venustulum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Aneuthelasma amygdalinum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Anomaloria anomala,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Anteridocus bicostatus,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Anteridocus swallovianus,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Aphaurosia scutata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Arionthia lamaria,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Astegosia subquadrata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Cleiothyridina pilularis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Collemataria sp.,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Collemataria spatulata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Composita affinis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Composita emarginata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Crenispirifer myllus,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Crurithyris guadalupensis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Crurithyris sp.,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Deltarina magnicostata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Derbyia sp. 1,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Derbyia texta,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Dielasma cordatum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Dielasma sp.,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Dielasma subcirculare,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Dielasma sulcatum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Dyoros (Dyoros) hillanus,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Dyoros (Dyoros) subliratus,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Elivina? annectans,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Elivina detecta,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Eolyttonia sp. 3,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
USNM 738b,USNM 738b,n/a,31.9810,-104.7497,Lamar Limestone,Invertebrate,Brachiopod,Fascicosta longaeva,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
